-0.356710,-0.347630
-0.352917,-0.848156
0.268071,0.897871
1.591180,-0.470244
0.238012,-1.400770
-0.511415,1.501260
-0.130027,-1.106469
-0.497325,1.547766
-0.518314,-0.365771
-0.568441,0.449461
-0.171706,-0.945929
1.172424,-1.167201
1.542288,-0.264856
-1.721198,-0.386519
-1.042467,1.386202
-1.113116,1.527951
1.752691,0.452233
-0.245918,-0.726232
-1.398584,0.874944
-0.434934,1.594650
-0.501312,-0.433907
-0.322783,-0.650204
0.274528,-1.566124
1.740700,-0.088331
-0.053831,1.153055
0.168803,0.990378
-0.120149,-0.938737
-0.507150,0.231948
0.372827,0.754069
-0.313251,1.565037
0.913651,-1.407035
-1.492814,0.528353
1.682159,-0.036959
0.543920,-1.463716
-1.700669,-0.171447
-0.199190,1.298157
0.698373,-1.644232
0.233834,-1.569660
-1.681448,0.320861
1.748989,0.196781
1.079375,-1.226115
-1.599908,0.018417
0.564263,-0.091712
-1.716531,0.019331
-0.393922,1.572539
1.814072,0.420793
-1.807180,0.072116
-1.736526,0.078676
-0.333473,-0.914751
-0.406162,-0.107159
1.654216,-0.104239
-0.947366,1.403317
1.651526,0.383459
-1.711635,0.007640
0.193392,1.074174
0.458084,-1.542059
-0.375802,1.577991
0.361742,0.512090
0.179244,0.889381
-0.577689,0.516354
1.655846,-0.542036
0.102912,-1.209140
-1.258249,1.012923
0.442438,-1.436616
-0.461265,1.520172
1.427258,-1.066804
1.239202,-1.179734
0.484486,0.423050
1.634479,-0.136051
0.505789,0.405802
0.453459,0.340876
0.149827,-1.473964
-1.747326,0.305132
1.762500,0.378344
-0.049663,1.101059
-1.625464,0.473246
0.044130,1.167663
0.282908,-1.735740
-0.258652,-0.877050
-1.578584,0.378780
-1.741907,-0.599726
0.056552,1.316931
-1.164752,1.349995
-0.405829,1.382847
1.486137,-0.670944
-0.849583,1.559502
0.310278,0.608624
0.339770,0.862413
0.452325,0.106865
-1.716169,0.268167
-1.657754,-0.406495
-0.262091,1.396061
1.661067,-0.343916
1.713380,-0.018743
0.110262,-1.339760
-1.542905,0.697201
-0.305859,-0.647635
0.606356,-0.344485
-0.368351,1.598143
-0.433090,-0.337457
-0.337636,1.539552
1.271456,-1.130620
-0.391078,1.443675
-0.412613,1.452227
-1.581007,0.331742
-1.734768,0.126112
1.715103,0.227383
-0.574977,0.338306
0.934687,-1.400625
1.030028,-1.312761
0.029271,1.302761
-0.049080,-1.303774
-0.427546,1.448904
0.036362,1.074157
-0.603765,0.193611
-0.245950,-0.708537
-0.564613,0.081415
1.461707,-0.667998
1.038444,-1.206619
-1.582864,0.783905
-0.545956,1.426284
0.024624,-1.298841
-1.231924,1.241114
0.534055,-1.562337
-0.416659,-0.327736
-1.774324,-0.216452
1.788273,0.328676
-0.502913,-0.194704
1.727228,-0.065326
-0.535691,-0.177469
0.539599,-0.138649
1.157500,-1.025463
-0.592990,1.560388
-0.763891,1.517930
-0.616341,0.252958
-0.465606,-0.513016
0.407433,0.540003
1.235013,-1.100554
-0.303500,-0.843658
-0.529343,0.339730
-0.165558,1.415257
1.513352,-0.672560
-1.366401,1.009613
0.227057,0.797819
-0.674928,1.659805
0.561352,0.298818
-1.330172,1.084687
0.970649,-1.324403
0.156836,-1.405444
-1.595003,-0.051110
-1.225231,1.098799
-0.575660,0.598810
-1.479061,0.840969
-0.875943,1.369460
-0.885816,1.649552
0.603778,0.117498
0.224543,0.848152
0.580621,-0.113560
0.319197,0.682064
0.447414,0.427094
1.190987,-1.217973
0.500248,-1.613518
-0.526956,0.132108
-0.010887,-1.203947
1.752246,0.326342
0.237298,0.991160
-0.519716,0.180534
-1.366962,0.928707
-1.655122,0.085040
-1.402361,1.108539
0.470832,0.063650
-1.006212,1.529224
-0.507410,0.076956
0.574410,-1.566485
-1.650557,0.470818
-1.270578,1.329895
-0.478949,0.549644
0.673652,-0.194926
1.575170,-0.541261
-0.014938,-1.557084
1.191783,-1.166706
-1.413421,0.887187
-0.518268,1.442362
1.731883,-0.009520
-0.601970,1.414531
0.765198,-1.424600
-1.144461,1.278886
-0.021484,1.246293
0.032132,1.247750
-0.392729,-0.507805
1.329677,-0.963687
-1.100604,1.422530
0.519436,0.236439
1.775915,0.354337
-1.533271,0.539940
0.322546,0.758052
0.014077,1.262290
0.380640,-1.373053
1.173681,-1.183087
-1.795208,-0.058585
-1.645243,0.268573
1.549679,-0.516538
0.535792,-1.507702
-0.431622,1.545182
0.383677,0.662165
-1.626166,0.499224
-0.250266,1.319126
-0.992353,1.447145
-0.737870,1.681249
0.154167,0.861933
1.112948,-1.047078
-0.428274,-0.194912
0.239498,-1.400292
0.488622,0.422256
0.031336,1.047937
-1.171398,0.980568
-1.656100,0.239452
0.356079,0.591597
1.087784,-1.331730
0.547579,0.468599
-1.438153,0.942914
-0.388735,-0.428260
0.558325,0.037786
-0.025101,1.064456
-1.801949,0.192230
-0.767527,1.628951
0.504164,0.462626
0.955676,-1.558811
-1.475427,0.446965
1.442753,-0.847626
-0.144735,1.336210
-1.319580,1.061758
-1.105843,1.324099
-0.026281,1.380980
-0.584019,0.390382
1.734072,0.053401
-1.592081,0.119690
1.663177,0.145525
0.177788,1.030452
-1.729281,0.036560
-0.009710,-1.227626
-0.395397,-0.473763
-0.019355,1.266696
1.734825,-0.321077
-0.691983,1.430086
1.512451,-0.502096
0.533066,0.253250
1.207642,-1.196954
1.718122,-0.087377
0.650729,-1.631009
-0.834906,1.383591
-0.454384,-0.488888
-0.423150,1.490332
1.606962,-0.348292
0.272998,0.879112
-1.380375,1.071609
0.576641,-1.450952
0.571932,0.208171
-0.415292,-0.779891
0.067322,-1.205456
-1.567937,0.633182
0.505138,-1.469083
-0.150958,1.107931
1.508716,-0.774047
-1.679035,0.128761
0.526954,-0.045834
0.612636,-1.209891
1.467177,-0.786241
-0.132497,1.357900
-1.057610,1.314088
-1.404000,1.157194
-0.467100,-0.266168
-1.623459,0.136156
-0.133499,1.277256
-0.217567,1.537462
-1.766787,0.417829
-0.615681,1.320914
0.849399,-1.584250
-0.179247,1.406981
-1.656487,0.287984
-0.439663,1.441566
0.405430,-0.107227
-0.807277,1.466094
0.123349,1.011834
-0.086057,-1.229128
0.796042,-1.450465
-1.679694,0.164205
-0.056395,-1.099751
-0.407075,-0.436510
-0.176436,1.338935
-1.636590,0.164896
0.661792,-0.305185
0.143979,0.998725
0.067759,-1.306973
-0.361245,1.508848
-0.172801,1.286954
1.675305,0.304846
1.282461,-1.343516
-1.364912,1.042688
-0.609570,0.116626
-1.166908,1.125828
0.841098,-1.286752
-0.372776,-0.710824
-0.587358,0.107257
-0.472079,-0.358595
-1.506990,0.745304
-1.675041,0.325434
-0.975805,1.518326
1.709723,0.154013
-0.279787,1.491223
-0.633532,0.123123
0.442359,0.809059
-0.056471,1.379498
1.713585,-0.133548
1.393431,-0.898265
-0.280207,-0.916841
-1.160934,1.117459
-1.774508,-0.099174
-0.441046,-0.230660
1.615575,0.125731
-1.563296,0.858953
-0.119453,-0.894059
1.669441,-0.315538
0.480797,-0.245760
0.351458,-1.513976
-0.476244,0.002242
-1.739716,-0.178724
0.527197,-0.066922
-1.436034,0.747480
-1.670706,-0.276415
1.503745,-0.316037
-0.397248,1.584704
0.593150,-0.545259
0.759387,-1.415428
-1.591963,0.008289
-0.902871,1.406308
-0.364686,-0.478074
-1.725879,-0.023245
-0.571815,-0.052921
-1.465088,0.882106
1.359757,-0.899940
-0.212843,1.628909
0.036992,-1.186516
-1.689983,-0.397402
1.296401,-1.190284
0.621360,-1.386976
-0.754217,1.586226
-0.129016,1.212723
0.454348,-0.427613
0.467613,-1.428711
1.178930,-1.159524
0.502781,-1.253652
-0.146966,-1.248150
-0.687836,1.538521
1.637779,-0.394632
0.623278,-0.401221
-0.514820,-0.016958
-0.593347,-0.217937
-1.308497,0.975813
0.133567,-1.361807
0.254179,0.925335
-0.588033,0.691862
1.142825,-1.205612
0.479826,0.376245
1.326580,-1.079021
-1.616012,0.444652
1.447146,-0.733233
-0.470930,-0.332612
-1.491486,0.601116
0.319962,0.892746
-0.005731,-1.405351
0.324726,0.605493
0.477495,-1.462609
0.337257,-1.511324
0.616256,-0.268304
0.389188,0.734776
-0.644377,0.083136
-0.585908,1.328333
0.025963,-1.111607
-1.572982,0.514103
-0.486083,-0.219492
0.629918,-1.535954
-1.637908,0.034307
0.636259,0.178010
0.485883,0.489694
-1.250641,1.159006
-1.516973,0.808235
-1.395400,0.929253
0.146180,-1.378926
-1.157317,1.122397
0.267745,0.832094
0.179487,1.148558
1.720577,-0.232224
-0.401409,-0.385887
-0.862395,1.436290
-0.358636,1.439048
0.530291,0.348667
-1.614351,-0.396480
-1.444296,0.855574
0.294181,-1.462462
0.305364,0.811331
0.411478,0.652679
0.428721,0.741829
1.338511,-1.236754
1.778937,0.224119
-1.640296,0.480338
1.114826,-1.240457
0.499884,-0.146864
0.640324,-0.293024
-0.345762,-0.593912
0.221814,1.041469
-0.859890,1.456859
1.462821,-0.613975
0.485093,-0.014068
0.654102,-1.676121
0.038348,1.255445
1.702646,-0.040268
-0.564258,0.422893
-0.381259,-0.362710
0.488476,-1.573334
-1.725903,-0.079600
-0.625129,1.623190
1.515146,-0.774140
-0.283421,-0.384290
-1.493232,0.679061
1.677159,0.003062
-1.020641,1.212153
-0.446364,1.462907
1.166820,-1.151286
0.633298,-1.387203
0.058072,-1.287884
0.424174,-1.587836
0.717930,-1.523653
-1.227157,1.088167
0.637465,-0.446655
1.326547,-0.921396
0.564577,0.159460
0.552437,-1.528002
0.903266,-1.724085
-0.548626,1.505435
-0.948448,1.323547
0.334017,-1.608250
-1.095516,1.593848
-1.572807,-0.128621
-0.613281,1.555080
1.735722,0.421585
-0.444361,-0.087886
-0.493750,0.345201
0.201404,-1.358895
-1.059922,1.329653
1.231460,-1.299906
0.459181,0.424643
-1.347915,0.902229
1.558479,-0.492433
1.688351,-0.122859
-0.819640,1.240713
-0.183956,-1.053007
1.561849,-0.362912
1.621021,0.119343
-0.033218,-1.069882
0.290385,0.665479
-0.046235,-1.161558
0.535292,-0.073278
-0.491301,-0.050557
-1.454633,0.804857
1.109564,-1.104557
-1.699592,0.354496
-1.304636,1.214978
0.578420,-0.618261
1.673133,0.463046
0.517338,-0.083766
0.191843,0.860845
1.633025,0.416757
1.592894,-0.366458
1.598741,0.372185
1.683324,0.571450
0.146656,1.052500
1.732392,0.334530
-1.771588,-0.375766
0.447060,0.202203
-1.774949,-0.046069
-0.099221,1.290185
-0.914704,1.153481
1.372263,-0.950531
0.023170,-1.370433
0.324636,-1.464666
1.643350,-0.446598
1.748739,0.224353
-0.929868,1.423921
0.501513,-1.394137
-0.433908,0.086644
-0.684316,0.122579
0.307258,0.924662
0.400884,0.744043
0.583803,-0.623129
-0.537286,-0.149813
1.285143,-1.203003
-0.496830,-0.606982
1.535725,-0.768411
0.429035,-1.513351
0.545251,-1.481909
-1.756264,0.177353
0.250455,-1.410359
1.270793,-1.150462
-1.094770,1.007845
0.353361,0.683682
-1.270322,1.075938
0.486722,0.227928
0.769966,-1.410590
-0.126200,1.349398
-0.073564,1.227757
0.894843,-1.419259
0.119024,-1.431055
-0.340207,-0.702642
0.596599,-1.750102
1.403043,-0.686302
0.601279,-0.194186
-0.120600,-1.000018
-0.723759,1.387862
0.582828,0.148960
1.359527,-0.837063
-1.302774,1.145085
-1.790974,-0.014656
0.364567,0.189998
-0.305255,-0.928223
-1.593533,0.161460
-0.027668,-1.184526
1.165818,-1.233526
0.261569,-1.238667
-0.155261,1.205493
-1.612164,0.753496
0.429506,0.685713
-0.191381,1.327186
1.608658,-0.840353
0.076141,1.430049
0.954607,-1.341881
-1.668882,0.276611
1.466715,-0.746238
-1.690065,-0.317727
1.328486,-1.002033
0.065408,-1.359844
-1.791456,-0.198849
-0.874898,1.626171
-1.654552,-0.039067
-1.325045,1.090310
0.006157,-1.110512
1.064830,-1.589158
-0.281446,-0.856784
1.579666,-0.483805
0.813463,-1.785303
-1.568572,0.339446
1.135999,-1.335900
1.447587,-0.896834
1.755135,-0.126366
-1.471075,0.650501
0.311935,0.684652
1.320005,-0.908248
-1.249621,1.089777
1.531561,-0.434389
0.271704,0.787527
-1.641869,0.227260
1.304547,-0.864022
0.474731,-0.137631
1.698289,0.220173
1.734596,0.020220
0.305010,0.687758
-0.734811,1.407010
-1.013147,1.432174
-0.512191,-0.050811
1.729495,0.446066
0.126442,-1.463387
-0.423077,-0.286379
0.973461,-1.348244
0.136985,-1.585176
-1.058884,1.286100
1.648661,0.446927
1.812123,0.509556
0.362486,-1.505175
0.486371,-0.147789
0.681131,-1.463633
0.364408,0.622875
-0.557131,-0.180597
0.352614,-1.332596
-0.601624,0.468930
-0.084653,-0.935913
0.032512,-1.206603
0.585633,-0.272888
1.263576,-0.975809
0.445772,0.361837
0.664739,-1.520581
0.269272,1.015431
-1.156033,1.179196
0.284988,0.799482
0.561329,0.286439
-0.295714,1.426611
0.476372,0.150159
0.736977,-1.609503
0.137676,-1.386281
-0.316437,-1.010412
0.083948,-1.366273
0.169410,-1.190285
-0.401678,1.433185
0.273304,-1.567928
-1.512262,0.730687
0.286297,-1.551671
-0.935471,1.414635
0.094265,-1.346277
-0.460431,1.545123
1.634078,-0.378130
1.708481,0.300693
1.690218,-0.149196
-0.373878,1.242513
0.394389,0.782178
-1.382850,0.944355
-0.660595,0.151276
1.730966,0.035613
-0.226980,-0.767856
-0.097692,1.326345
0.501103,0.168294
0.437823,0.382270
-0.177142,1.375574
0.381384,0.835695
-1.375277,0.999624
-0.939044,1.366459
1.353501,-0.896685
0.513076,0.233615
-0.246840,1.514660
1.511235,-0.703218
0.497572,0.125119
0.378565,0.622240
-1.505531,0.771826
0.303114,-1.322998
-0.183822,-1.047751
0.122410,0.691492
1.443626,-0.749627
1.594159,-0.331681
-0.376279,-0.727509
-0.761564,1.663079
-0.420679,-0.460313
-0.082595,-0.951458
-1.688781,-0.272195
0.878261,-1.346295
-0.331209,-0.907906
1.805254,0.160189
-1.207308,1.291397
-0.557142,0.212073
0.858987,-1.450655
-1.718176,0.231374
-1.314612,1.184298
1.429787,-0.678418
0.199304,1.036369
-1.738819,-0.082348
0.921758,-1.291325
-1.669093,0.110982
1.589365,0.009760
0.123631,1.098458
-0.094515,1.520669
0.601869,-0.308470
1.511356,-0.772338
0.509596,-0.324931
0.486598,0.344737
0.366568,-1.502855
-0.618101,0.175371
0.044384,-1.324929
0.544019,-0.178030
-0.024954,-1.131076
-0.008574,-1.228762
-0.520284,0.009314
0.258157,1.015444
0.044088,-1.269867
1.689221,-0.341391
0.167806,0.840003
1.660785,0.552708
-0.928846,1.339411
0.653555,-1.501415
0.213691,1.175545
-1.695224,-0.177527
1.551485,-0.746880
1.555178,-0.232349
0.138005,1.204980
-1.079947,1.196674
1.576983,-0.808309
0.005291,1.363109
-0.205718,1.383677
0.496949,-1.486066
-0.532655,0.300736
-1.626957,0.145991
0.156534,1.128479
1.555773,-0.656192
-1.402446,1.222088
1.643668,-0.230782
-0.935642,1.227559
0.284245,-1.506135
-0.474620,1.269814
0.162872,-1.318840
-0.791890,1.437013
-0.971570,1.559349
-1.706618,-0.162334
1.843241,0.230544
1.440225,-0.633089
0.477027,0.414337
-0.993969,1.400136
0.345591,-1.495891
-0.213285,1.370470
0.570892,-0.342391
-1.684373,0.306175
-1.147776,1.369616
-0.432675,-0.495086
-0.134985,1.345731
-0.137352,1.439547
0.000172,-1.605280
-1.661440,0.287440
1.313480,-1.210461
-0.500004,-0.467426
-1.530752,0.891012
-0.024460,1.232645
-0.588184,-0.028552
